ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.367824278338894,178.48382536830616,22272.172693921737,6.600728753034785,395.45682300304816,393.02488946994987,16.45668164825862,73.9510596881852,3.9696662718064544,1
,210.42212437507982,38565.21614331291,9.21030930126015,322.6787666524653,408.3488385140058,16.386787220029067,41.236768350123924,4.065695885222993,0
7.7155038432867,150.81934615354504,35744.09748675582,6.512658758272377,320.85551350789166,565.3347420845172,17.24723843931268,30.86026995293458,3.0785800231450358,1
6.044342538870992,215.86961717330576,27458.279545657428,5.166514133933271,,381.18396180343564,14.929736619873887,63.05207499432596,3.6003925741128366,0
6.239499476017887,183.59588763313212,34723.376092412866,6.3792875861669165,317.54231924368537,375.2353001120459,13.187359446836018,66.07437829654866,3.650582356271895,0
,223.51431662171132,20451.364112967876,6.553388931749169,,396.9472851660812,22.20120602458723,64.84372626155083,3.594836104506452,1
9.04887008357948,227.9707528737909,24637.33544891188,7.951237913881566,339.23780952936175,381.81513033282124,11.376931201020938,61.72070812765128,5.643089885827095,0
7.113821807010338,141.35899766881127,19370.246501907335,6.529839892522535,320.59837349919246,388.66523675832144,16.65693698348461,59.90245448866961,5.624300142955914,1
7.571044490032352,177.24762450508908,10699.40451156365,7.815352491172597,301.97311476071354,445.79255977258,14.341010209954074,77.32740126678186,4.857878319083716,1
,168.2402496205123,32570.349944649064,5.871034850099351,385.16263475797984,448.4381646814103,15.414978588989548,95.26339686812088,4.0452946353044315,0
7.462797555386824,136.76750450839506,26676.327567901473,6.654410845924444,432.87017111980197,499.84449792312915,15.397259217063393,108.26430711709551,3.5119478531325434,0
11.216676151546828,162.4203058782346,22172.568516858537,5.879645842794217,295.7098346643109,603.050400562927,10.69695917295661,84.10900580741855,3.162997954359885,0
7.9791603365541555,276.6384921923244,21992.450490556737,5.782306288311702,341.9580097310467,396.4407349981766,9.837076909530449,29.385898766762914,4.236463594198348,1
4.28038721294225,216.41068538746504,8806.739469415319,9.13423702050874,317.27663197278537,420.9112728450146,10.052484321934145,83.40342358947967,4.963545820234432,0
,259.4104284077572,13443.029117977096,5.990095277094356,428.56550215396055,277.66694809474984,12.80365679651834,83.19744297515925,4.57690321731198,0
,223.63075670780287,24961.672602866736,6.570784444206531,,321.7657004718619,15.101603814625763,64.76975421659334,4.049487313898457,1
9.130706878991566,171.97819686604134,17374.528539116785,8.7704750467201,,414.3932126871372,12.004842851689387,81.40269438200107,4.490992326308912,0
8.150358348519234,183.81736305335747,20105.057958171554,8.305002206109018,382.7315045172744,463.67672257901705,9.525563132641532,72.22741841163648,3.955233404205837,1
6.8598549854658,215.71778160630132,21096.405970059914,9.713107402325225,339.1709726673357,465.92355597602625,17.32040790176393,66.16154229135702,3.753386262150042,0
,210.75520397019343,16029.814826059634,7.882826945916602,326.06000202821446,476.08242388080384,9.187105204552527,70.49753380411015,3.1793407504116127,0
6.7476530209152195,177.38699452351,13526.830456586713,6.171368964296029,,527.8384512038316,15.868008040499737,57.4347079340737,3.7131287998478375,1
5.727672477807213,146.72142455135568,7876.019248196699,10.370288545350322,366.00013654199296,564.0636888742499,11.792865766636355,36.6326017189665,4.206757245308212,0
6.156967714810491,304.4715878413417,20729.334214207778,8.039687576397323,298.7428423674587,406.53870222379305,18.310167364086084,36.023184494512755,3.644952798363814,0
8.01583966302877,191.72899877336855,27438.402352319106,6.8755813646933674,303.78316530792796,361.38216624757564,12.540247862734729,81.23653166846927,3.078281890048328,1
,185.65970519215546,7601.76896955441,7.210795568526822,317.64056555236925,479.1380287481668,8.45252290151721,49.802364282394905,4.059406317226027,0
7.70752773241854,200.09643717320634,21803.224962264416,7.403264895532129,381.794832639905,501.6816472412308,14.149026512946538,41.65253716592534,4.206857910809238,1
5.178545931364057,188.3890839834534,24479.31429125364,6.745837237832867,394.8101944793884,437.1879084428179,11.498379996962438,,3.682098147875992,0
7.786918242470024,200.4053264853563,13336.884959272735,4.946148148970876,422.9045861483251,411.74358087659624,16.963894779496485,58.69726043667112,3.952833907869918,1
8.982644063766585,238.68482676750787,34484.24002448622,9.690219262549599,,385.46329125952013,15.371430953628462,90.92688872966832,1.9960509836655747,0
6.110445182132183,192.2748459879104,18631.917786510887,7.0855021596438625,339.58735423262107,422.79653140460255,12.19773459778121,64.05173799903297,4.548573155493623,0
6.866912704990061,158.1400807549032,21126.18733359089,7.409924490070177,317.2036421394598,481.9813267773846,10.961078543697031,43.24438533407095,4.1948595610772745,1
7.103354229619423,191.05515203754328,20599.98709514158,10.403467613843278,326.2272420839692,372.2010717009983,10.647045703254124,90.37423336045153,5.073994867716712,1
5.832011682199239,181.10046942724213,6486.930521300745,6.040409284116215,372.29558214840824,361.476832621379,12.340644214360731,71.68437770461566,3.8038727296105934,0
8.110765889811736,243.1877970566765,30859.403153206556,8.155666813048285,331.8796913841869,474.6691223351941,18.79394783554559,60.793363649583966,4.542411988099106,0
6.887692443713627,234.87639484857132,13635.556792802128,5.8681680799594265,388.282824756546,357.671027773449,13.80418261568019,74.2546761493761,4.889188275068242,1
7.7470565858121745,199.90542201416466,19940.143304228724,7.627213436821793,312.3949183151468,438.4270545474574,17.41466854765757,66.58888730852054,3.9892623653740897,1
5.668887437294661,154.32516509354286,27254.722325976192,7.438379079077146,364.489465247838,434.1474843590857,9.378301913235234,54.79326140765208,4.238572473072932,0
6.384441302485778,156.0626623780946,34824.123955388175,8.3691497334817,315.44102090222486,426.24319789604215,7.921557163187861,57.553960222713826,4.081259308073937,0
8.228586358946156,196.86725284090014,12544.628190927831,9.028906573950726,257.68216947646994,374.2703729675981,11.150643526826704,46.38759103798119,2.7227424343342976,1
6.487195288174091,207.42829923128372,18099.067425864276,6.204356675904519,291.47077609657936,566.3442788463658,16.45495623572953,,4.271858113965789,0
9.825872523461115,184.05240170055933,34135.92452652183,9.358346248343791,338.9214534309529,458.40311047868653,13.323833111090414,81.4530282530512,3.2357234467037626,0
6.444578464872782,180.58202407126615,26080.197610398307,9.470219882926873,,384.6355983486953,17.22483689741109,81.00980179321577,3.300488443395621,0
7.437248713945499,176.87876121308608,27899.30304383916,6.725023092184255,314.7438838473201,452.95632148159973,18.463211635533252,63.55388606334437,4.37893634987585,1
8.562819422678213,195.60080658717905,12797.167795625168,7.109599521383055,,574.2904314870481,11.11158208744147,63.7313662763267,4.978610872339939,0
4.82479848463648,118.02477386383762,18688.96469217188,6.338926810479887,354.0621214092821,433.4444210825682,17.04163165916599,49.67819293342965,4.5790159072732255,0
4.280313988950566,160.15838044605195,20542.413262691927,6.637402882127052,308.9519689391239,550.1354993657426,18.87440377641704,72.80703368212428,4.424031282059015,0
,175.7525682016911,14491.579767605119,5.218508464704892,,333.44852690105716,17.700946926731604,44.01833277705491,4.2333134423397185,1
9.08750872444922,236.07270505001915,7330.509017404549,8.348506520280122,336.76698167365896,357.4201242696959,9.004051474737267,79.85775111303187,4.647617537346988,0
,169.6118074533768,17537.747652582297,3.8805356498108607,,253.2228268887802,8.140172608309758,73.1743023380351,5.283658811868303,1
11.147536864212523,202.30379250341008,33889.260878230045,6.018590135794955,259.9284339937741,585.891218777071,12.795047187491075,62.10956629583714,3.5200436618463367,0
6.182846318134752,203.81872565061116,22532.956674909798,7.0470639593100834,306.8499569492444,288.6659606026786,12.920332799176371,73.44574795199703,3.5456850873155177,0
7.373436572083289,239.04549470612588,34064.6560760321,9.173679782076144,359.2499734172314,440.2891248909443,17.06988166362344,60.87936131529257,4.540280705911117,0
,237.88354514098125,23583.84741788554,6.258513580502988,,566.6459272641699,11.077105097843368,69.4529976368833,2.6400798207977045,0
,194.47930238602316,15308.696743566881,7.796005640342074,,504.6994043007646,15.656107298878313,69.87634879271664,3.8928253274433153,0
10.357790686851873,180.7360617096911,33216.98175085328,6.992045099168635,,456.6219731575439,10.694600367490091,,4.1736391104065245,0
9.001302306643097,174.54316757909132,23875.88662727632,8.613287862746288,296.4942286002057,529.9120512638519,15.422157640228445,74.31901054549529,3.546687932004551,0
,188.44384124532513,30448.041130857902,7.713425483352646,302.90485067782674,372.19090051712675,12.767015066186378,83.36704693587978,2.474296502656822,0
8.02211784922988,182.09898330984004,12646.379648557291,8.431730833102762,,468.0493835306013,15.466647289622028,72.76109206047578,5.050613714490071,0
8.317594111104954,214.57326921969866,31122.497238425043,6.249996834055748,327.4816076781311,417.10579109537923,13.075735209200428,65.47203470245755,3.5022957931084995,1
6.203614711037632,210.18978679891353,31386.720434858595,5.517840667229829,307.964151795694,415.44106464253105,6.97346179801155,,3.537068124426507,0
5.779063775358532,215.82842316484812,24554.933488990388,7.700062744104313,326.5510902857031,441.6133534879512,15.964691553411441,71.98089385771279,5.006084136762719,0
7.0746346127165864,237.77524843202121,14938.537206030916,6.349389729917968,297.6536006235631,521.1994017214683,18.152825002547438,60.55546115162376,1.6663684093399067,1
6.809406450185364,257.6211367116378,21610.658364815452,7.167911717522955,,552.8177398388426,11.51337558626431,43.62429512841877,5.148761617465874,1
6.359367401569632,200.46893237524048,27374.23921493885,7.621294405617262,294.5112045133562,404.62985819286973,16.959543678128973,57.950221370015804,5.70640070915082,0
,232.52036880348908,24070.93363971489,9.082213898434466,292.46057121347457,338.22188442354627,12.249781700458193,57.83032986903289,3.276220312665462,1
8.598935281627112,184.807413155531,27284.726064889597,8.362781616556198,,359.97154976850317,9.81181212797593,75.3837968781343,3.5883519957224603,0
7.220566949204037,235.33302962020957,30890.039098468034,6.044004717017127,,583.6307805849844,12.25656748904464,65.34704372280582,4.350813177254775,1
9.429272828877867,231.27242108794178,16328.140128642572,5.31086486434306,324.45543094358686,545.886352475696,13.67157852499274,53.253285405997715,4.165478845239791,0
5.2647143085277275,229.52671709172557,11885.728562317554,9.817662145512028,,338.01267005215004,9.909411164081162,,4.738081798882964,0
,199.46301637837732,21684.928392451402,4.619397718280535,,560.4527575498754,18.74728290594797,61.21222303372609,4.358290190116629,1
5.940252510241541,174.3943835679796,19122.714029428444,6.405045500648139,412.4423286869161,368.6937040555067,9.212948132519355,51.53337874331918,4.617719585421094,0
4.112206778853835,150.51790496298312,28904.839283008623,8.139486816108946,364.1378004959302,479.92339718251185,12.487882009775552,90.13770231297869,6.652193174096668,0
6.948537709510108,195.05357661670627,12592.275655389465,9.709242770181051,,368.6332015976162,11.22733667559864,63.38734862604377,2.7265426845454397,1
6.8864214616705794,246.77545238915314,30961.379890458178,6.820334790303772,336.3451062803394,601.0131536227706,18.761079803327334,53.58866963759462,5.017086370814935,0
9.486385091754988,186.1822996431493,33883.33253540848,7.163201930948012,391.7525162144185,380.1312106784245,9.290594699400735,39.50488413557058,5.123842358655125,0
8.082990578442097,222.1849621299266,22016.764100481385,5.737456673876068,,341.36435922232755,17.011337789284937,67.81519573395022,3.113572487709477,1
5.451542949316564,224.11912204906247,22546.658968688458,7.320053457173623,327.8729388970641,389.3136924490036,14.932571138854852,,3.346962183192267,0
10.02800718047136,187.04239705591456,15283.804775708317,5.3027567127046105,,638.5142226258405,10.150002377950425,55.856791560968276,4.361599954405036,0
9.02144357588531,239.6514182576418,17255.72992108297,5.9345497739145285,312.544967196563,447.26800657989384,13.116297626962206,68.6698700528886,2.995165418447505,0
8.0055353485151,100.73323472148104,18433.561232190677,8.326947075538799,,343.1096765997693,13.675698837833107,48.74147317109289,3.490761010666854,1
6.719890282828767,156.1659708350888,34666.610990641646,6.434948629358157,286.15913572332107,362.4930744698804,16.21619094076095,62.68932111098903,4.156594706367319,1
5.554491613609667,166.26401009573385,21383.885983663222,8.56925329684385,,284.96254539390384,12.1451721704521,83.95028665677195,3.436723540604329,0
6.488191226047026,169.41777004812022,10420.523877595122,6.877458739894405,383.369280570191,469.86349719212654,16.370075567320608,,3.7924785844691917,0
8.811110305329656,207.42632583499224,24253.182423613052,4.957232653264112,,325.1411243372288,14.441443973808072,55.97557102460476,3.293665130189133,0
10.076492226436029,205.9064429644123,29259.47279805915,8.966017135623856,236.33369219778245,515.5693359824837,15.773513004530344,88.1165779711355,3.2349851182441633,0
9.53375720995278,209.32441001311426,21791.268629307742,5.041784785618017,278.5817585889746,490.0647153324571,11.363155687821909,69.60089729925404,4.337799219493436,0
6.3027294193598244,215.9691595270762,34896.990891186884,6.169175736000229,423.20107384747917,418.12646359848924,13.481874641409545,58.25977570463325,3.8910685555557856,0
5.299808281070472,165.13056176649104,28831.729174527733,6.804475450537733,,526.1133151642046,14.644863515224767,52.39491965307941,4.066237470383643,0
7.304009132588814,156.31637092337536,12814.731292967264,8.709209220641547,309.6351547661156,501.01613506745383,14.55025088880444,47.811162266822194,4.519249893204718,1
4.268181408755066,209.40099114441853,17178.81278420528,6.288153980149415,272.12913952570614,438.89150847370604,14.149070343153216,73.30533767624996,4.113378301708115,0
7.593836665553803,175.64796941850508,23997.770984511382,5.655786883297267,282.0254174703729,364.12818454190597,21.205510500839395,78.81027511882026,3.708594818286375,1
6.845311887785117,144.73278050830112,7403.993033117033,7.3770234530654255,354.86945039450353,459.63181813566644,16.180914786020796,66.40179490281575,3.2832279719824418,1
,228.30780007572392,24963.457597482706,6.781934157301942,415.6643725451552,459.16016704132096,16.687862814622225,63.18951345652541,4.320207770598913,0
4.544422123045795,242.24095068579555,6567.531175847709,6.381522853518126,,465.92938743943984,15.09722706706567,75.91848782067639,5.525613218891831,0
7.896624169445849,247.56945005329192,30988.137895459295,7.462046863250796,,432.5973994698111,16.045096267709276,43.45715570163806,4.656759763366286,1
6.233005664937561,202.5188138820888,29969.58281425403,5.218317979678851,321.5291537099255,452.6506012275649,14.93738317126985,67.62794996907425,2.7960636735153455,0
5.219832231220642,216.95064731558904,26440.30069787906,4.3994919452742245,298.28108361275514,450.62974808091815,20.29683427210948,66.67861087157868,2.3908185091594545,0
,241.41126718413963,16087.603250691252,10.499193569483847,339.4524817146652,536.294207907438,14.081136300131636,73.10890954014536,3.3966100046124734,0
7.0362513009694885,175.28024882402948,23506.52538182154,7.284614027511292,278.64746115699455,323.2372134809814,17.031743779410284,,2.7709391944429713,1
9.897880038704894,232.88908225169854,17512.503564303675,7.395205793500386,311.17220281728044,345.26161983520336,21.18238928188349,59.79907194455169,2.967880008005653,0
9.721402151131112,205.4250281786287,12975.314082609673,5.884456778530217,297.85804449645644,432.2820066202343,16.441595098285806,96.40447561824101,2.1170959272972887,0
,226.4128391290244,19043.79818927156,8.538364172720538,355.4677019488138,364.7877409955589,13.338304631677047,48.85050229541534,4.151833045769326,0
6.122482824024769,202.48873852640077,28136.880235318495,6.277093288969563,312.4545455481468,443.2527287026616,11.850385422873144,58.690157293796354,3.0665315273907128,0
7.825351067159287,238.9909206165143,22398.277816838796,2.7178866533067554,,336.2448248146611,12.639701912870164,80.28306902563784,3.0588627691059056,1
5.492567151690617,203.71946131236572,34734.74151946738,6.224087321996362,354.9422429682373,348.9961692826238,15.57655935314604,56.12699093729009,3.4524077671458655,0
7.559849120712951,147.57676852471133,28728.890265070553,6.675367336879369,401.8132131151132,592.7392860445974,20.185881599563526,68.20300866742106,3.468806597549744,0
8.298067642631658,244.10934767050807,27789.866510088388,6.85126790515147,421.41542140514923,407.67533781873965,16.277997615261565,57.78423193418797,3.765359090985581,1
9.03082382597605,165.21518923683695,7906.10492632776,6.80556157286356,352.66804501427515,331.5502487161541,13.000513012370936,60.06878651251883,2.8775745240230166,1
6.920755018396875,237.57055395281992,19513.65746723633,6.101034905177483,330.1112652592597,416.93002754491454,13.270697630355277,45.455635041592814,4.738271597466081,1
6.756158737218624,193.40281405824223,12681.066013038992,5.948396725668679,388.29896344726995,509.9735423152771,13.785335073995604,78.70909268751242,4.187624772334844,1
,235.0372411933006,20409.416439816225,6.6491937064685915,382.12395553721876,523.6409751763691,9.842515549625336,79.06888456336219,4.292793916705451,0
5.765260237076623,233.68119205681924,15935.049778051125,4.520147782483255,370.3046088245177,308.12619257859205,12.764934196974203,79.01306014237308,3.626838754236612,0
6.7198985618765725,210.51310099548942,18703.03453676475,4.026997855779343,268.36371933911107,364.2175610580093,12.619856253782789,59.454063208176166,4.80807145691737,1
,213.09064124358008,31318.969700211375,7.274927674073028,383.82262519930174,444.2091663604415,23.475551494790956,71.77421730260701,4.351120513243502,0
8.532599555710867,210.26602893329158,26181.352269982686,7.301281101338685,348.6167002736694,423.4642060540873,17.34795421544034,98.68132170910273,4.118506869283899,0
5.802945468418252,130.15544201347817,30845.043368535495,8.509452916485316,296.7628503112917,296.89749586524135,10.728082934415962,71.09496400337115,4.748600210409793,0
9.453374824645639,200.26069759737288,7978.388110775699,6.716206809614181,305.95089369938614,309.99164796174915,9.085928777555907,47.692668651002016,2.6670259392786297,1
6.648913474342316,159.6738098907561,22522.44518550321,5.234069003290104,357.8877774051112,339.92630772656315,9.957098428551243,52.58208389149148,4.121324158071688,1
7.046026001985987,201.9986332863574,30490.710298724793,4.055358031987213,229.7479273743297,283.0868523493632,18.95910803339833,51.818790957641774,3.447878075447189,1
5.89193343015496,158.79004907491986,35222.15117040207,5.7134901999881516,328.58290153180866,389.1563645357309,9.814678090301342,87.77199413103413,3.4034329392286686,0
3.2254579861660226,157.40878017248667,8439.568588794096,7.787581195610881,306.6473087986777,522.7492234919212,19.60822537568033,72.77986641459663,4.593354368846547,0
8.485632180214068,249.1402464176683,18932.08113246625,9.397489267386097,302.4275074432045,372.39654979139647,15.073517663769723,40.93259465905787,5.040041220281045,0
8.25158179637697,231.53343012152337,31082.778986877944,7.205454952178992,314.8430607406216,513.6778984341264,13.465809405295149,87.48139331014505,4.962486535947039,0
6.632689184182041,196.2337918070362,20328.084154630946,5.202527973268944,,428.61007792491836,10.491285100242628,75.56864321632287,3.9752822037147535,1
7.186515240387546,202.44519322018792,14031.028894805586,5.7297254480419895,377.3737234148535,411.38905812479567,18.46331161423835,69.22199571183944,3.7174555339360444,1
7.900343356149518,188.21852107356986,8422.813703415262,5.779044639978379,245.6425955356218,291.5849305901096,16.087979086116352,90.94930711326734,4.937882698866962,1
,215.10753524220672,13695.334184198595,6.4785380095275995,340.7918899813922,520.754611359768,17.25934203529153,62.69408474040675,3.2041267252232393,0
6.238806243019392,174.14133242787528,7204.837496082144,8.891014771491895,298.674152663558,435.6196593018355,13.377959249481448,88.43615657518407,5.293688270268246,0
,229.04417984309845,22526.704607981133,9.014276931247714,,296.9066747601476,16.48659915960458,,3.668905977689231,1
5.0856798171608935,188.04850466745603,29873.448605713183,6.84783568625568,334.71967228201424,457.0714912635283,19.18415826736581,54.540213254275145,3.9312573122948713,0
7.546757112144941,182.5654307770692,10957.144558276783,7.409250773979484,245.83155499501078,378.70114387838294,16.250344517211616,79.21108278956493,3.554096947625417,1
4.923034930648786,197.08392404778164,24274.011276891,5.859858529259924,,431.16600630235,10.785615072232504,93.55333405302233,3.997237189091789,0
7.821623672069307,176.93309223204594,29425.908190668146,4.418344657921144,288.52547262853903,445.6176422995849,16.000956514542374,46.696253706770875,3.2596108014279634,1
7.023330043147001,207.17707565144437,21990.341846447365,9.945574598471138,374.5741049102029,524.4657579842782,16.7783717640688,59.63542181099556,3.6794600956845613,1
,178.70151806337543,7890.60432641749,3.4504704600622076,359.3660728063917,335.1033383147684,19.83040508466222,69.08927272184431,4.089830056446342,1
8.931935573586902,211.77505606068334,25400.613051866985,4.219372298090007,394.7749055017289,472.4295153674386,16.216303632577336,51.200472112719964,3.8870256886985195,0
5.911999392891102,236.35229499940937,21534.91443954661,9.958321251152242,341.5268551010403,533.5629991909211,17.926017281812342,62.14053883537808,2.0284088426717046,0
,172.71870293774725,20641.768033417997,7.146252339379306,367.7091429997063,629.915740870019,16.319937580899637,92.00412625217552,5.899710649345568,0
7.398905023597199,192.07667896413477,17219.109331942163,5.341054446800893,,511.0354353264803,9.795047602350738,49.7121908073504,5.2036741321115905,1
8.906333385591658,211.53855384460468,22775.091622403772,8.198671737121112,,455.41887019191586,17.025263037313923,62.51072276058768,3.0612581148192337,0
5.464843307824349,182.03901016821135,26484.46401747076,8.341424223552645,,448.43726339518975,14.67709887109734,70.81695011117985,3.4851869978070233,0
7.178070961258275,211.63686003998075,42976.6555112933,5.014356680666564,282.8133539242699,551.6508569297811,20.8899570311135,73.93084677539687,3.8361350406624317,0
7.761818235525611,214.63151453822923,22999.081604897994,6.278104305178072,332.2761549197463,403.06016227218487,9.51601015146916,52.408493706372745,4.4884681716922845,1
8.182037915548399,231.9876472045567,35264.637041452326,8.504468464655039,310.23001400034445,490.53484377994823,10.532596024531669,63.515173084534695,4.338391567546319,0
7.360542072890788,176.4450472847281,25151.090491884406,5.829288920734625,368.65953625339705,603.5373770328977,16.68106589771763,61.710340840376446,3.1129096510055883,1
6.4964257358575175,165.371550101222,21141.36889203774,7.565818707009855,294.5684876843352,417.3703550390171,19.283428997711567,,5.797119023866074,0
5.764131549168535,186.25685543114412,23316.63939506341,9.371203254458711,316.8461540134729,263.4423818242067,13.88192203610521,47.369624489585185,3.6606600977472668,0
,164.55030307569135,11301.209120805353,3.339873966165033,335.59889725460016,356.6390621592407,13.899395518617744,86.97149415047755,5.377846205626026,1
5.375298970942885,214.9307009490817,24696.047194308194,6.580827655460556,,449.9262579750294,14.965661831862981,70.5751113290392,3.4988220829555434,0
2.435052731243574,158.1716172501996,4546.528034559258,7.533384877736633,311.72317455730234,358.567665599476,12.677483349977685,83.66583563543271,4.7942811511815,0
7.774130088610692,273.0795798321484,14449.739654209356,4.288561970209415,317.17505025642697,398.14816639666395,17.54874886987763,57.157105314488476,4.263042653351365,1
8.517256397327051,238.98010808854494,22977.25685116034,6.2832140034011,277.9374858882395,402.3643947755421,12.682544155630671,46.65719704488778,3.302631681301808,0
,196.78349130445832,32483.607141127817,8.770307857744065,293.0643568851616,471.54592268894544,16.598103344852067,50.95551981625201,4.428370850765434,0
5.474528179511199,224.88993092977347,34558.620168788206,6.007182064984654,350.88568347504327,349.7570399613128,9.900015094170687,77.7368510928766,4.112928795029188,0
8.064455274998265,142.55195470146117,19939.914758157887,4.774764231300502,335.1082776510102,379.03013732155705,19.96834650539373,59.26798319936998,4.689242723664849,1
10.351417796841602,279.33851513641747,23379.508216515038,8.906714280596372,335.7724323984493,539.9275538716263,7.261593387512253,40.19109205307653,3.3649448073974373,0
7.113061995203899,176.9637435508479,30645.54121990288,7.8223126757780825,405.90112246451037,387.25782378861726,10.760624735245955,69.32040414225948,3.9045712348679897,1
,192.40804503098906,10356.332547676338,7.011207059422699,264.5142488364723,484.8679864791857,21.738893871253442,61.2096640602951,4.600913076413974,0
6.7891946586433045,135.34691351724422,25563.146832684364,6.964540913169325,429.7841724733424,427.33647728608855,14.614378281650914,61.621566362772,2.5443390043779353,1
9.266053506445614,212.35912657988064,14754.653440002188,8.744686304345807,382.5841372685784,424.3416235219031,12.096050029227323,38.72867886096577,3.06969103697024,0
6.052916955191989,159.99340411530466,20507.430067999063,7.585354753514582,320.2856539037902,485.86660139943933,10.052781887115547,41.98453834514869,4.00142940163379,0
5.809284709426096,199.71244144029106,17989.11249641306,8.140067191104297,349.98486203137577,275.6857997460604,12.836627906106575,57.533394392576206,4.110421340991215,0
6.312437799730569,178.4742566454412,25831.558212090575,6.025745096204806,305.49655661050105,462.0410950452241,15.239119582498189,51.392504236797194,3.8954616583161927,0
5.564207512868648,160.9337794194903,26839.466286805888,4.090579086085343,347.00263953511023,470.88425200286065,15.890976882968644,57.18790956421683,4.592696100540949,0
7.275045802431725,169.92259382204514,29827.575758266496,8.10262364632936,422.82651356887027,494.78121203898934,15.34669362638668,79.8700756336692,3.891798540048601,1
9.663238748966602,203.79391056073194,25067.295801308508,8.859466116232568,307.0107424142008,395.8644548652084,8.36753281619986,49.182475951725266,4.76763601097849,0
7.593696044254486,154.23457681207304,23519.248097736167,6.765192091077475,324.1703277075959,426.2524814841432,14.739864451825538,51.74562904355938,4.2223272427078635,1
6.678757931619203,171.7490722567448,38271.22747581191,8.522655402393752,302.4347431428358,227.99647620295906,15.402026118917872,57.87130869493848,3.098057547018814,1
6.616020082424285,218.17842877597604,8647.64078784114,6.59036378678047,309.0889742066334,372.07342637941247,15.43397246834125,50.81304366305511,4.096134025677139,1
4.594526614172315,281.93953828586746,36882.16375123344,6.976695325116814,,440.4008039847154,14.377524039890503,62.91481877799822,3.908835881730514,0
8.484144545663984,212.07312038690281,19472.766304553843,9.88883748565189,,545.0688602845639,10.21207746115826,83.02733941422876,3.4465514935867896,0
6.9562388567496445,166.21043720521078,27019.992837481528,6.659398315143839,322.8611881925722,575.3858517698004,11.229708740422343,61.748368315844196,2.786533612943858,1
6.793036937390905,184.29928608802243,19158.520294537368,6.566100359765636,336.02630583608124,398.53336081094267,18.29534683884543,70.57792979804525,3.049713166630397,1
12.15704103287333,197.40864652229678,15853.8045433625,4.165432353332443,317.08153092225837,496.84923333521,11.712461376457647,28.84411960092629,3.3086585708117937,0
7.5550171243014415,184.88090762309795,26263.13903541969,8.210315592769968,238.55147063549438,414.31275465658234,11.890094496139755,67.71929024842926,4.795834765201145,1
5.884652230348657,226.06255252231037,31152.06502306735,5.9984506425821955,327.3881605607113,295.60822523140024,13.299380575270098,90.27869948446242,3.716617522805784,0
,203.5205281215077,26161.69336368854,7.3526155174000545,331.82200941491715,475.11056771124754,10.252948526794356,67.98988448726341,4.9232512268747595,0
8.90602867762284,226.22018641583654,17260.509776366078,6.622238241856305,,574.214473611417,16.377898323320828,68.47433626351312,3.1726664646514746,0
7.260099952755046,186.03108817501396,53680.465820303594,6.4156475095227306,334.8908313898737,395.382260026864,10.081407819336334,71.0201356147492,3.4193241709545052,1
4.793138014475387,239.95244722443493,32523.867133147694,6.933987406018604,372.5319751243028,352.8854970557615,17.868058538495827,91.77036360660664,3.531373331320501,0
8.541574005974574,190.89595398882278,30198.16732840259,7.055453303496135,,431.6547505877557,9.828721580182641,88.3041399323216,3.742777018728875,0
,164.43727710274283,18919.09843524083,8.978204914223655,387.5503811070487,416.2859858532098,13.354588887923605,49.864745061693526,4.157458312521114,0
,267.96029412866824,16532.28002378238,9.521934733574275,,637.1535839316632,15.417908727350198,85.85860259635956,4.458857256611234,0
8.797276424486292,136.36473167991846,19560.30147473588,8.14812986185771,354.69665271033864,507.50377659625667,16.89678000194956,88.66484956299513,4.949435017594027,0
6.3687581859025855,172.08027071197398,31496.478982963596,9.129058343283953,368.58793408440147,436.66730769483877,13.535226299900446,38.72998806384865,2.254524908997573,0
,175.75332423181663,13327.906528047008,8.46955300377981,362.509165718258,192.2094509168012,11.95395253716977,66.82257325145517,5.548761704002596,0
,278.84311025809984,12647.46992962462,7.901490281058596,423.4190851376765,414.62861599703666,18.977038361627784,74.90339961728014,3.142505274292608,0
,255.7795201107373,26745.150314603423,9.419125837763643,,575.9069562134831,14.880657676991817,21.08995699452273,4.048182357164191,0
7.850725179498215,245.49035736295548,24812.986368595557,5.0526100831379885,392.33890471185254,432.67943979147856,13.715140775505459,55.39170522192002,4.719344262311551,1
5.7342929185645115,185.4979431810662,15259.541821056027,6.0385497220262065,,492.6318733760217,8.260299726462048,54.818766485103254,4.470953971738092,0
6.056755766615235,276.1427327663176,12445.795038415614,5.822975587567373,335.8288986199414,457.8881530473121,14.914099484269396,55.962149983648835,4.843971218278174,0
8.717637699954047,208.48141388629114,34622.39043914063,6.643807091709656,,386.8779723719083,14.263504712921943,83.30215151227651,4.763910692537262,0
6.5477072219506,228.50241961556668,25144.50829354898,8.203722565773186,327.7095612626509,562.9021368048395,9.792032244798857,65.48494307996201,4.295288095523936,0
6.438198943445225,202.27838413077208,10057.830331390285,5.358136545544938,334.70435177268365,441.47737641986134,11.694466256774735,73.21482655293492,4.555140362303065,0
5.561355098834529,194.7435391348915,10670.84393307488,7.914422730961547,333.55286771199974,369.0807440956165,14.589004217042598,67.84727057648435,3.0044159990820765,1
